Metaprediction,$0.000003
Cannadrix,$0.000105
Egas,$0.000061
BTCUP,$9.96
Compound Ether,$6.80
TYCOON69,$0.170087
Amun Short Bitcoin Token,"$6,243.47"
Vectorium,$1.98
EDC Blockchain,$0.050609
IOOX System,$0.035777
Amun Bitcoin 3x Daily Long,$11.33
Amun Bitcoin 3x Daily Short,$5.64
Amun Ether 3x Daily Short,$21.04
Amun Ether 3x Daily Long,$2.68
Compound Basic Attention Token,$0.004654
Compound 0x,$0.007500
Compound Wrapped BTC,$211.92
Compound Augur,$0.277304
sBTC,"$10,585.30"
sADA,$0.086395
iDeFi,"$4,535.32"
sDEFI,"$2,975.73"
sXAG,$25.14
Originate Coin,$0.000051
Crypto User Base,$0.271575
DigiMax DGMT,$0.001349
TOPBTC Token,$0.006918
888tron,$0.179506
3X Short Ethereum Classic Token,$11.83
Chess Coin,$0.001064
BTC Network Demand Set II,$170.77
Chad Link Set,$156.13
ETH 20 Day MA Crossover Set,$580.52
ETH 20 Day MA Crossover Yield Set,$546.84
dForce GOLDx,$62.57
ETH 26 EMA Crossover Yield II,$375.64
ETH AI Limit Loss,$135.81
ETH/BTC RSI Ratio Trading Set,$190.42
ETH/LINK Price Action Candlestick Set,$350.29
ETH Price Action Candlestick Set,$249.84
ETH RSI 60/40 Crossover Set,$234.76
ETH RSI 60/40 Yield Set,$234.09
Intelligent Ratio Set,$269.00
LINK/ETH RSI Ratio Trading Set,$155.46
LINK Profit Taker Set,$228.54
iETH,$294.56
sLINK,$8.28
sXAU,"$1,907.52"
iBTC (Synthetix),"$8,970.77"
Diamond Voucher,$8.20
3X Short Tether Gold Token,"$2,442.00"
HL Chain,$0.000674
DApp Evolution,$0.201777
Dark Energy Crystals,$0.000530
Play Royal,$0.000020
SCC DIGforIT,$0.024850
Game Ark,$0.019255
Bytus,$0.153157
Distributed Energy Coin,$0.021824
EasySwap,$0.128844
Super Running Coin,$0.000952
LoveHearts,$0.000025
TRONbetDice,$0.025583
OWL,$0.782270
Equus Mining Token,$0.000209
Krosscoin,$6.01e-8
Vision,$0.075664
COVIR.IO,$0.039828
BIDR,$0.000067
DeFi Bids,$0.034298
TRONbetLive,$0.022700
WINCOIN,$?
FuturoCoin,$?
CHEX,$?
Blacknet,$0.001235
xCrypt Token,$?
Oath Protocol,$0.000001
Rally,$0.000460
Treelion,$0.055179
ESAX Token,$?
Kappi Network,$0.000001
Ethlyte Crypto,$0.020546
Lukiu,$0.000042
Know Your Developer,$0.003004
TeeCoin,$0.001328
Creatanium,$?
Unochain,$1.00e-7
Wolfs Group,$0.022233
London Football Exchange,$0.001300
Asac Coin,$0.002098
Zelerius,$0.000094
Ethash Miner,$0.021288
Scopuly Coin,$0.018558
PYRO Network (TRON),$?
eToro Australian Dollar,$?
United Bull Traders,$?
MORELO,$?
Bluekey,$?
AZBI CORE,$0.000001
DOCH COIN,$0.001812
PieDAO BTC++,"$9,408.69"
sXMR,$?
sBCH,$?
Medalte,$0.012391
Travel1Click,$?
sCEX,$?
Red Box Dapp Token,$0.048053
Cybercoin,$0.000021
Student Coin,$0.003493
Marblecoin,$?
Brr,$0.004206
Unibomb,$0.009136
Afri Union Coin,$0.407356
FlexETH/BTC Set,$176.17
sTRX,$?
sXTZ,$2.29
iLINK,$9.08
sXRP,$0.222930
sBNB,$24.15
Arcona,$0.010510
GramGold Coin,$7.00
CryptoWorldNews,$?
Loanburst,$0.074897
Machi X,$0.001255
Degenerate Platform,$?
TideBit Token,$0.108771
Ruze Finance,$0.000369
Bintex Futures,$0.014334
Sendvibe,$0.000217
Schain Wallet,$0.007964
Meter Governance mapped by Meter.io,$0.510843
Shrimp Finance,$0.444407
MOST Protocol,$?
PROXI,$0.087602
Wenburn,$0.035628
Hands of Steel,$0.001906
TimeMiner,$443.74
Fee Active Collateral Token,$2.01
Rug,$5.50
Standard Crypto Fund,$0.011730
YUNo.finance,$0.005793
NOODLE Finance,$0.000233
BaconSwap,$0.004810
SSS Finance,$1.69
Yefam.Finance,$2.44
Magic Liquidity Rainbow,$0.000368
Maki Finance,$0.325070
Farm House Finance,$31.69
Yield Farming Known as Ash,$722.05
bXIOT,$1.61
Walletreum,$0.094545
Shill & Win,$0.000079
